"module name","license","repository"
"@rollup/plugin-yaml@4.1.2","MIT","https://github.com/rollup/plugins"
"@rollup/pluginutils@5.1.4","MIT","https://github.com/rollup/plugins"
"@rollup/rollup-darwin-arm64@4.34.9","MIT","https://github.com/rollup/rollup"
"@samverschueren/stream-to-observable@0.3.1","MIT","https://github.com/SamVerschueren/stream-to-observable"
"@scayle/eslint-config-storefront@4.4.1","MIT",""
"@scayle/eslint-plugin-vue-composable@0.2.1","MIT",""
"@scayle/h3-session@0.6.0","MIT",""
"@scayle/nuxt-image-provider@0.2.2","MIT","https://github.com/scayle/nuxt-image-provider"
"@scayle/nuxt-opentelemetry@0.6.3","MIT","https://github.com/scayle/nuxt-opentelemetry"
"@scayle/omnichannel-nuxt@4.2.0","MIT",""
"@scayle/prettier-config-storefront@2.0.2","MIT",""
"@scayle/storefront-api@18.1.0","MIT",""
"@scayle/storefront-boilerplate-nuxt@1.7.1","UNLICENSED",""
"@scayle/storefront-core@8.13.0","MIT","https://github.com/scayle/storefront-core"
"@scayle/storefront-country-detection@1.1.1","MIT",""
"@scayle/storefront-navigation@0.1.0","MIT",""
"@scayle/storefront-nuxt@8.11.11","MIT","https://github.com/scayle/storefront-nuxt"
"@scayle/storefront-product-detail@1.1.3","MIT",""
"@scayle/storefront-product-listing@1.3.1","MIT",""
"@scayle/storefront-search@0.2.1","MIT",""
"@scayle/unstorage-compression-driver@0.2.4","MIT",""
"@scayle/unstorage-scayle-kv-driver@0.1.1","MIT",""
"@sec-ant/readable-stream@0.4.1","MIT","https://github.com/Sec-ant/readable-stream"
"@sindresorhus/is@0.14.0","MIT","https://github.com/sindresorhus/is"
"@sindresorhus/is@0.15.0","MIT","https://github.com/sindresorhus/is"
"@sindresorhus/merge-streams@2.3.0","MIT","https://github.com/sindresorhus/merge-streams"
"@sindresorhus/merge-streams@4.0.0","MIT","https://github.com/sindresorhus/merge-streams"
"@storyblok/js@3.2.3","MIT","https://github.com/storyblok/storyblok-js"
"@storyblok/nuxt@6.2.3","MIT*","https://github.com/storyblok/storyblok-nuxt"
"@storyblok/region-helper@1.1.0","MIT","https://github.com/storyblok/region-helper"
"@storyblok/richtext@3.0.2","MIT","https://github.com/storyblok/richtext"
"@storyblok/vue@8.1.11","MIT","https://github.com/storyblok/storyblok-vue"
"@stylistic/eslint-plugin@2.13.0","MIT","https://github.com/eslint-stylistic/eslint-stylistic"
"@stylistic/eslint-plugin@4.2.0","MIT","https://github.com/eslint-stylistic/eslint-stylistic"
"@swc/helpers@0.5.15","Apache-2.0","https://github.com/swc-project/swc"
"@szmarczak/http-timer@1.1.2","MIT","https://github.com/szmarczak/http-timer"
"@tailwindcss/forms@0.5.10","MIT","https://github.com/tailwindlabs/tailwindcss-forms"
"@tailwindcss/typography@0.5.16","MIT","https://github.com/tailwindlabs/tailwindcss-typography"
"@testing-library/dom@9.3.4","MIT","https://github.com/testing-library/dom-testing-library"
"@testing-library/jest-dom@6.6.3","MIT","https://github.com/testing-library/jest-dom"
"@testing-library/vue@8.1.0","MIT","https://github.com/testing-library/vue-testing-library"
"@trysound/sax@0.2.0","ISC","https://github.com/svg/sax"
"@ts-morph/common@0.24.0","MIT","https://github.com/dsherret/ts-morph"
"@types/aria-query@5.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/aws-lambda@8.10.147","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/bunyan@1.8.11","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/cli-progress@3.11.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/color-convert@2.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/color-name@1.1.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/color@4.2.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/connect@3.4.38","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/debug@4.1.12","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/doctrine@0.0.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/eslint@9.6.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/estree@1.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/glob@7.2.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/google.maps@3.58.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/http-proxy@1.17.16","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/json-schema@7.0.15","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash@4.17.16","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mdast@4.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/memcached@2.2.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/minimatch@5.1.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ms@2.1.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mysql@2.15.26","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@12.20.55","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@14.18.63","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@22.13.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@22.13.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/normalize-package-data@2.4.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/parse-path@7.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/pg-pool@2.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/pg@8.11.11","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/pg@8.6.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prettier@2.7.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/resolve@1.20.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/shimmer@1.2.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/tedious@4.0.14","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/trusted-types@2.0.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/unist@3.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/web-bluetooth@0.0.21","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@typescript-eslint/eslint-plugin@8.25.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/eslint-plugin@8.26.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/parser@8.25.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/parser@8.26.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/scope-manager@8.25.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/scope-manager@8.26.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/scope-manager@8.26.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/type-utils@8.25.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/type-utils@8.26.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/types@8.25.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/types@8.26.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/types@8.26.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/typescript-estree@8.25.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/typescript-estree@8.26.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/typescript-estree@8.26.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/utils@8.25.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/utils@8.26.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/utils@8.26.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/visitor-keys@8.25.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/visitor-keys@8.26.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/visitor-keys@8.26.1","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@unhead/dom@1.11.20","MIT","https://github.com/unjs/unhead"
"@unhead/schema@1.11.20","MIT","https://github.com/unjs/unhead"
"@unhead/shared@1.11.20","MIT","https://github.com/unjs/unhead"
"@unhead/ssr@1.11.20","MIT","https://github.com/unjs/unhead"
"@unhead/vue@1.11.20","MIT","https://github.com/unjs/unhead"
"@upstash/redis@1.34.4","MIT","https://github.com/upstash/upstash-redis"
"@upstash/redis@1.34.5","MIT","https://github.com/upstash/upstash-redis"
"@vercel/kv@3.0.0","Apache-2.0","https://github.com/vercel/storage"
"@vercel/nft@0.27.10","MIT","https://github.com/vercel/nft"
"@vercel/nft@0.29.2","MIT","https://github.com/vercel/nft"
"@vercel/otel@1.10.2","MIT","https://github.com/vercel/otel"
"@vercel/stega@0.1.2","MPL-2.0",""
"@vitejs/plugin-vue-jsx@4.1.1","MIT","https://github.com/vitejs/vite-plugin-vue"
"@vitejs/plugin-vue@5.2.1","MIT","https://github.com/vitejs/vite-plugin-vue"
"@vitest/coverage-v8@2.1.9","MIT","https://github.com/vitest-dev/vitest"
"@vitest/eslint-plugin@1.1.36","MIT","https://github.com/vitest-dev/eslint-plugin-vitest"
"@vitest/expect@2.1.9","MIT","https://github.com/vitest-dev/vitest"
"@vitest/mocker@2.1.9","MIT","https://github.com/vitest-dev/vitest"
"@vitest/pretty-format@2.1.9","MIT","https://github.com/vitest-dev/vitest"
"@vitest/runner@2.1.9","MIT","https://github.com/vitest-dev/vitest"
"@vitest/snapshot@2.1.9","MIT","https://github.com/vitest-dev/vitest"
"@vitest/spy@2.1.9","MIT","https://github.com/vitest-dev/vitest"
"@vitest/utils@2.1.9","MIT","https://github.com/vitest-dev/vitest"
"@volar/language-core@2.4.11","MIT","https://github.com/volarjs/volar.js"
"@volar/source-map@2.4.11","MIT","https://github.com/volarjs/volar.js"
"@volar/typescript@2.4.11","MIT","https://github.com/volarjs/volar.js"
"@vue-macros/common@1.16.1","MIT","https://github.com/vue-macros/vue-macros"
"@vue/babel-helper-vue-transform-on@1.2.5","MIT","https://github.com/vuejs/babel-plugin-jsx"
"@vue/babel-plugin-jsx@1.2.5","MIT","https://github.com/vuejs/babel-plugin-jsx"
"@vue/babel-plugin-resolve-type@1.2.5","MIT","https://github.com/vuejs/babel-plugin-jsx"
"@vue/compiler-core@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/compiler-dom@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/compiler-sfc@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/compiler-ssr@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/compiler-vue2@2.7.16","MIT","https://github.com/vuejs/vue"
"@vue/devtools-api@6.6.4","MIT","https://github.com/vuejs/vue-devtools"
"@vue/devtools-core@7.6.8","MIT","https://github.com/vuejs/devtools"
"@vue/devtools-kit@7.6.8","MIT","https://github.com/vuejs/devtools"
"@vue/devtools-kit@7.7.2","MIT","https://github.com/vuejs/devtools"
"@vue/devtools-shared@7.7.2","MIT","https://github.com/vuejs/devtools"
"@vue/language-core@2.2.8","MIT","https://github.com/vuejs/language-tools"
"@vue/reactivity@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/runtime-core@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/runtime-dom@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/server-renderer@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/shared@3.5.13","MIT","https://github.com/vuejs/core"
"@vue/test-utils@2.4.6","MIT","https://github.com/vuejs/test-utils"
"@vue/typescript-plugin@2.2.8","MIT","https://github.com/vuejs/language-tools"
"@vuelidate/core@2.0.3","MIT","https://github.com/vuelidate/vuelidate"
"@vuelidate/validators@2.0.4","MIT","https://github.com/vuelidate/vuelidate"
"@vueuse/components@13.0.0","MIT","https://github.com/vueuse/vueuse"
"@vueuse/core@13.0.0","MIT","https://github.com/vueuse/vueuse"
"@vueuse/gesture@2.0.0","MIT","https://github.com/vueuse/gesture"
"@vueuse/integrations@13.0.0","MIT","https://github.com/vueuse/vueuse"
"@vueuse/metadata@13.0.0","MIT","https://github.com/vueuse/vueuse"
"@vueuse/nuxt@13.0.0","MIT","https://github.com/vueuse/vueuse"
"@vueuse/shared@13.0.0","MIT","https://github.com/vueuse/vueuse"
"@yarnpkg/lockfile@1.1.0","BSD-2-Clause","https://github.com/yarnpkg/yarn/blob/master/packages/lockfile"
"abbrev@1.1.1","ISC","https://github.com/isaacs/abbrev-js"
"abbrev@2.0.0","ISC","https://github.com/npm/abbrev-js"
"abbrev@3.0.0","ISC","https://github.com/npm/abbrev-js"
"abort-controller@3.0.0","MIT","https://github.com/mysticatea/abort-controller"
"accepts@1.3.8","MIT","https://github.com/jshttp/accepts"
"acorn-import-attributes@1.9.5","MIT","https://github.com/xtuc/acorn-import-attributes"
"acorn-jsx@5.3.2","MIT","https://github.com/acornjs/acorn-jsx"
"acorn@8.14.0","MIT","https://github.com/acornjs/acorn"
"agent-base@7.1.3","MIT","https://github.com/TooTallNate/proxy-agents"
"ajv@6.12.6","MIT","https://github.com/ajv-validator/ajv"
"alien-signals@1.0.4","MIT","https://github.com/johnsoncodehk/signals"
"ansi-align@3.0.1","ISC","https://github.com/nexdrew/ansi-align"
"ansi-colors@4.1.3","MIT","https://github.com/doowb/ansi-colors"
"ansi-escapes@3.2.0","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-escapes@4.3.2","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-escapes@7.0.0","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-regex@2.1.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@3.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@5.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@6.1.0","MIT","https://github.com/chalk/ansi-regex"
"ansi-styles@2.2.1","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@3.2.1","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@4.3.0","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@5.2.0","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@6.2.1","MIT","https://github.com/chalk/ansi-styles"
"ansicolors@0.3.2","MIT","https://github.com/thlorenz/ansicolors"
"ansis@3.17.0","ISC","https://github.com/webdiscus/ansis"
"any-observable@0.3.0","MIT","https://github.com/sindresorhus/any-observable"
"any-promise@1.3.0","MIT","https://github.com/kevinbeaty/any-promise"
"anymatch@3.1.3","ISC","https://github.com/micromatch/anymatch"
"archiver-utils@5.0.2","MIT","https://github.com/archiverjs/archiver-utils"
"archiver@7.0.1","MIT","https://github.com/archiverjs/node-archiver"
"are-docs-informative@0.0.2","MIT","https://github.com/JoshuaKGoldberg/are-docs-informative"
"arg@5.0.2","MIT","https://github.com/vercel/arg"
"argparse@1.0.10","MIT","https://github.com/nodeca/argparse"
"argparse@2.0.1","Python-2.0","https://github.com/nodeca/argparse"
"aria-query@5.1.3","Apache-2.0","https://github.com/A11yance/aria-query"
"aria-query@5.3.2","Apache-2.0","https://github.com/A11yance/aria-query"
"array-back@3.1.0","MIT","https://github.com/75lb/array-back"
"array-back@4.0.2","MIT","https://github.com/75lb/array-back"
"array-buffer-byte-length@1.0.2","MIT","https://github.com/inspect-js/array-buffer-byte-length"
"array-find-index@1.0.2","MIT","https://github.com/sindresorhus/array-find-index"
"array-includes@3.1.8","MIT","https://github.com/es-shims/array-includes"
"array-union@2.1.0","MIT","https://github.com/sindresorhus/array-union"
"array.prototype.flat@1.3.3","MIT","https://github.com/es-shims/Array.prototype.flat"
"arraybuffer.prototype.slice@1.0.4","MIT","https://github.com/es-shims/ArrayBuffer.prototype.slice"
"asap@2.0.6","MIT","https://github.com/kriskowal/asap"
"assertion-error@2.0.1","MIT","https://github.com/chaijs/assertion-error"
"ast-kit@1.4.0","MIT","https://github.com/sxzz/ast-kit"
"ast-walker-scope@0.6.2","MIT","https://github.com/sxzz/ast-walker-scope"
"astral-regex@2.0.0","MIT","https://github.com/kevva/astral-regex"
"async-function@1.0.0","MIT","https://github.com/ljharb/async-function"
"async-sema@3.1.1","MIT","https://github.com/vercel/async-sema"
"async@2.6.4","MIT","https://github.com/caolan/async"
"async@3.2.6","MIT","https://github.com/caolan/async"
"asynckit@0.4.0","MIT","https://github.com/alexindigo/asynckit"
"at-least-node@1.0.0","ISC","https://github.com/RyanZim/at-least-node"
"autoprefixer@10.4.20","MIT","https://github.com/postcss/autoprefixer"
"autoprefixer@10.4.21","MIT","https://github.com/postcss/autoprefixer"
"available-typed-arrays@1.0.7","MIT","https://github.com/inspect-js/available-typed-arrays"
"axios@0.29.0","MIT","https://github.com/axios/axios"
"axios@1.8.1","MIT","https://github.com/axios/axios"
"axios@1.8.2","MIT","https://github.com/axios/axios"
"b4a@1.6.7","Apache-2.0","https://github.com/holepunchto/b4a"
"balanced-match@1.0.2","MIT","https://github.com/juliangruber/balanced-match"
"bare-events@2.5.4","Apache-2.0","https://github.com/holepunchto/bare-events"
"bare-fs@4.0.1","Apache-2.0","https://github.com/holepunchto/bare-fs"
"bare-os@3.5.1","Apache-2.0","https://github.com/holepunchto/bare-os"
"bare-path@3.0.0","Apache-2.0","https://github.com/holepunchto/bare-path"
"bare-stream@2.6.5","Apache-2.0","https://github.com/holepunchto/bare-stream"
"base64-js@1.5.1","MIT","https://github.com/beatgammit/base64-js"
"better-path-resolve@1.0.0","MIT","https://github.com/zkochan/packages/tree/master/better-path-resolve"
"bfj@8.0.0","MIT","git+https://gitlab.com/philbooth/bfj"
"bignumber.js@9.1.2","MIT","https://github.com/MikeMcl/bignumber.js"
"binary-extensions@2.3.0","MIT","https://github.com/sindresorhus/binary-extensions"
"bindings@1.5.0","MIT","https://github.com/TooTallNate/node-bindings"
"birpc@0.2.19","MIT","https://github.com/antfu/birpc"
"bl@4.1.0","MIT","https://github.com/rvagg/bl"
"blob-to-buffer@1.2.9","MIT","https://github.com/feross/blob-to-buffer"
"bluebird@3.7.2","MIT","https://github.com/petkaantonov/bluebird"
"boolbase@1.0.0","ISC","https://github.com/fb55/boolbase"
"boxen@5.1.2","MIT","https://github.com/sindresorhus/boxen"
"brace-expansion@1.1.11","MIT","https://github.com/juliangruber/brace-expansion"
"brace-expansion@2.0.1","MIT","https://github.com/juliangruber/brace-expansion"
"braces@3.0.3","MIT","https://github.com/micromatch/braces"
"brotli@1.3.3","MIT","https://github.com/devongovett/brotli.js"
"browserslist@4.24.4","MIT","https://github.com/browserslist/browserslist"
"buffer-crc32@1.0.0","MIT","https://github.com/brianloveswords/buffer-crc32"
"buffer-equal-constant-time@1.0.1","BSD-3-Clause","https://github.com/goinstant/buffer-equal-constant-time"
"buffer-from@1.1.2","MIT","https://github.com/LinusU/buffer-from"
"buffer@5.7.1","MIT","https://github.com/feross/buffer"
"buffer@6.0.3","MIT","https://github.com/feross/buffer"
"builtin-modules@3.3.0","MIT","https://github.com/sindresorhus/builtin-modules"
"builtin-modules@4.0.0","MIT","https://github.com/sindresorhus/builtin-modules"
"bundle-name@4.1.0","MIT","https://github.com/sindresorhus/bundle-name"
"bundle-require@4.2.1","MIT",""
"bundle-require@5.1.0","MIT",""
"bytes@3.1.2","MIT","https://github.com/visionmedia/bytes.js"
"c12@2.0.1","MIT","https://github.com/unjs/c12"
"c12@2.0.4","MIT","https://github.com/unjs/c12"
"c12@3.0.2","MIT","https://github.com/unjs/c12"
"cac@6.7.14","MIT","https://github.com/egoist/cac"
"cache-content-type@1.0.1","MIT","https://github.com/node-modules/cache-content-type"
"cacheable-request@6.1.0","MIT","https://github.com/lukechilds/cacheable-request"
"call-bind-apply-helpers@1.0.2","MIT","https://github.com/ljharb/call-bind-apply-helpers"
"call-bind@1.0.8","MIT","https://github.com/ljharb/call-bind"
"call-bound@1.0.3","MIT","https://github.com/ljharb/call-bound"
"call-me-maybe@1.0.2","MIT","https://github.com/limulus/call-me-maybe"
"callsites@3.1.0","MIT","https://github.com/sindresorhus/callsites"
"camelcase-css@2.0.1","MIT","https://github.com/stevenvachon/camelcase-css"
"camelcase@6.3.0","MIT","https://github.com/sindresorhus/camelcase"
"caniuse-api@3.0.0","MIT","https://github.com/nyalab/caniuse-api"
"caniuse-lite@1.0.30001701","CC-BY-4.0","https://github.com/browserslist/caniuse-lite"
"caniuse-lite@1.0.30001703","CC-BY-4.0","https://github.com/browserslist/caniuse-lite"
"cardinal@2.1.1","MIT","https://github.com/thlorenz/cardinal"
"ccount@2.0.1","MIT","https://github.com/wooorm/ccount"
"cf-content-types-generator@2.15.5","MIT","https://github.com/contentful-userland/cf-content-types-generator"
"chai@5.2.0","MIT","https://github.com/chaijs/chai"
"chalk@1.1.3","MIT","https://github.com/chalk/chalk"
"chalk@2.4.2","MIT","https://github.com/chalk/chalk"
"chalk@3.0.0","MIT","https://github.com/chalk/chalk"
"chalk@4.1.2","MIT","https://github.com/chalk/chalk"
"chalk@5.4.1","MIT","https://github.com/chalk/chalk"
"change-case@5.4.4","MIT","https://github.com/blakeembrey/change-case"
"character-entities@2.0.2","MIT","https://github.com/wooorm/character-entities"
"chardet@0.7.0","MIT","https://github.com/runk/node-chardet"
"check-error@2.1.1","MIT","https://github.com/chaijs/check-error"
"check-password-strength@3.0.0","MIT","https://github.com/deanilvincent/check-password-strength"
"check-types@11.2.3","MIT","git+https://gitlab.com/philbooth/check-types.js"
"chokidar@3.6.0","MIT","https://github.com/paulmillr/chokidar"
"chokidar@4.0.3","MIT","https://github.com/paulmillr/chokidar"
"chownr@1.1.4","ISC","https://github.com/isaacs/chownr"
"chownr@2.0.0","ISC","https://github.com/isaacs/chownr"
"chownr@3.0.0","BlueOak-1.0.0","https://github.com/isaacs/chownr"
"ci-info@2.0.0","MIT","https://github.com/watson/ci-info"
"ci-info@3.9.0","MIT","https://github.com/watson/ci-info"
"ci-info@4.1.0","MIT","https://github.com/watson/ci-info"
"citty@0.1.6","MIT","https://github.com/unjs/citty"
"cjs-module-lexer@1.4.3","MIT","https://github.com/nodejs/cjs-module-lexer"
"clean-regexp@1.0.0","MIT","https://github.com/SamVerschueren/clean-regexp"
"clean-stack@3.0.1","MIT","https://github.com/sindresorhus/clean-stack"
"clear@0.1.0","MIT*","https://github.com/bahamas10/node-clear"
"cli-boxes@2.2.1","MIT","https://github.com/sindresorhus/cli-boxes"
"cli-color@2.0.4","ISC","https://github.com/medikoo/cli-color"
"cli-cursor@2.1.0","MIT","https://github.com/sindresorhus/cli-cursor"
"cli-cursor@3.1.0","MIT","https://github.com/sindresorhus/cli-cursor"
"cli-cursor@5.0.0","MIT","https://github.com/sindresorhus/cli-cursor"
"cli-progress@3.12.0","MIT","https://github.com/npkgz/cli-progress"
"cli-spinners@2.9.2","MIT","https://github.com/sindresorhus/cli-spinners"
"cli-table3@0.6.5","MIT","https://github.com/cli-table/cli-table3"
"cli-truncate@0.2.1","MIT","https://github.com/sindresorhus/cli-truncate"
"cli-truncate@4.0.0","MIT","https://github.com/sindresorhus/cli-truncate"
"cli-width@3.0.0","ISC","https://github.com/knownasilya/cli-width"
"clipboardy@4.0.0","MIT","https://github.com/sindresorhus/clipboardy"
"cliui@8.0.1","ISC","https://github.com/yargs/cliui"
"clone-response@1.0.3","MIT","https://github.com/sindresorhus/clone-response"
"clone@2.1.2","MIT","https://github.com/pvorb/node-clone"
"cluster-key-slot@1.1.2","Apache-2.0","https://github.com/Salakar/cluster-key-slot"
"co@4.6.0","MIT","https://github.com/tj/co"
"code-block-writer@13.0.3","MIT","https://github.com/dsherret/code-block-writer"
"code-point-at@1.1.0","MIT","https://github.com/sindresorhus/code-point-at"
"color-convert@1.9.3","MIT","https://github.com/Qix-/color-convert"
"color-convert@2.0.1","MIT","https://github.com/Qix-/color-convert"
"color-convert@3.0.1","MIT","https://github.com/Qix-/color-convert"
"color-name@1.1.3","MIT","https://github.com/dfcreative/color-name"
"color-name@1.1.4","MIT","https://github.com/colorjs/color-name"
"color-name@2.0.0","MIT","https://github.com/colorjs/color-name"
"color-string@1.9.1","MIT","https://github.com/Qix-/color-string"
"color-string@2.0.1","MIT","https://github.com/Qix-/color-string"
"color@4.2.3","MIT","https://github.com/Qix-/color"
"color@5.0.0","MIT","https://github.com/Qix-/color"
"colord@2.9.3","MIT","https://github.com/omgovich/colord"
"colorette@1.4.0","MIT","https://github.com/jorgebucaran/colorette"
"colorette@2.0.20","MIT","https://github.com/jorgebucaran/colorette"
"combined-stream@1.0.8","MIT","https://github.com/felixge/node-combined-stream"
"command-line-args@5.2.1","MIT","https://github.com/75lb/command-line-args"
"command-line-usage@6.1.3","MIT","https://github.com/75lb/command-line-usage"
"commander@10.0.1","MIT","https://github.com/tj/commander.js"
"commander@13.1.0","MIT","https://github.com/tj/commander.js"
"commander@2.20.3","MIT","https://github.com/tj/commander.js"
"commander@4.1.1","MIT","https://github.com/tj/commander.js"
"commander@5.1.0","MIT","https://github.com/tj/commander.js"
"commander@6.2.1","MIT","https://github.com/tj/commander.js"
"commander@7.2.0","MIT","https://github.com/tj/commander.js"
"commander@8.3.0","MIT","https://github.com/tj/commander.js"
"comment-parser@1.4.1","MIT","https://github.com/yavorskiy/comment-parser"
"commondir@1.0.1","MIT","https://github.com/substack/node-commondir"
"compatx@0.1.8","MIT","https://github.com/unjs/compatx"
"compress-commons@6.0.2","MIT","https://github.com/archiverjs/node-compress-commons"
"concat-map@0.0.1","MIT","https://github.com/substack/node-concat-map"
"confbox@0.1.8","MIT","https://github.com/unjs/confbox"
"confbox@0.2.1","MIT","https://github.com/unjs/confbox"
"config-chain@1.1.13","MIT","https://github.com/dominictarr/config-chain"
"configstore@5.0.1","BSD-2-Clause","https://github.com/yeoman/configstore"
"consola@3.4.0","MIT","https://github.com/unjs/consola"
"content-disposition@0.5.4","MIT","https://github.com/jshttp/content-disposition"
"content-type@1.0.5","MIT","https://github.com/jshttp/content-type"
"contentful-batch-libs@9.7.0","MIT","https://github.com/contentful/contentful-batch-libs"
"contentful-export@7.21.26","MIT","https://github.com/contentful/contentful-export"
"contentful-export@7.21.31","MIT","https://github.com/contentful/contentful-export"
"contentful-management@11.47.3","MIT","https://github.com/contentful/contentful-management.js"
"contentful-resolve-response@1.9.2","MIT","https://github.com/contentful/contentful-resolve-response"
"contentful-sdk-core@8.3.2","MIT","https://github.com/contentful/contentful-sdk-core"
"contentful-sdk-core@9.1.0","MIT","https://github.com/contentful/contentful-sdk-core"
"contentful@10.15.2","MIT","https://github.com/contentful/contentful.js"
"contentful@11.5.3","MIT","https://github.com/contentful/contentful.js"
"contentful@11.5.6","MIT","https://github.com/contentful/contentful.js"
"convert-source-map@2.0.0","MIT","https://github.com/thlorenz/convert-source-map"
"cookie-es@1.2.2","MIT","https://github.com/unjs/cookie-es"
"cookies@0.9.1","MIT","https://github.com/pillarjs/cookies"
"copy-anything@3.0.5","MIT","https://github.com/mesqueeb/copy-anything"
"core-js-compat@3.41.0","MIT","https://github.com/zloirock/core-js"
"core-js@3.41.0","MIT","https://github.com/zloirock/core-js"
"core-util-is@1.0.3","MIT","https://github.com/isaacs/core-util-is"
